resource_type,owner,owner_type,source,from_concept_url,map_type,to_source_url,to_concept_code,to_concept_name,confidence
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-002/,SAME-AS,/orgs/CIEL/sources/CIEL/,6019,Abdominal swelling,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-003/,SAME-AS,/orgs/CIEL/sources/CIEL/,148278,Asteatosis cutis,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-004/,SAME-AS,/orgs/CIEL/sources/CIEL/,460,Oedema,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-005/,SAME-AS,/orgs/CIEL/sources/CIEL/,6031,Poor appetite,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-006/,SAME-AS,/orgs/CIEL/sources/CIEL/,134722,Malnutrition of moderate degree (Gomez: 60% to Less than 75% of Standard Weight),medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-007/,SAME-AS,/orgs/CIEL/sources/CIEL/,162331,Severe uncomplicated malnutrition,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-008/,SAME-AS,/orgs/CIEL/sources/CIEL/,142412,Diarrhoea,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-009/,SAME-AS,/orgs/CIEL/sources/CIEL/,190,Condoms,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-010/,SAME-AS,/orgs/CIEL/sources/CIEL/,5275,Intrauterine device,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-011/,SAME-AS,/orgs/CIEL/sources/CIEL/,1873,Jadelle (implantable contraceptive),medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-012/,SAME-AS,/orgs/CIEL/sources/CIEL/,5279,Injectable contraceptives,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-013/,SAME-AS,/orgs/CIEL/sources/CIEL/,159783,Combined oral contraceptive pills,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-014/,SAME-AS,/orgs/CIEL/sources/CIEL/,1472,Tubal ligation procedure,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NUT-015/,SAME-AS,/orgs/CIEL/sources/CIEL/,1489,Vasectomy,high
