id,name,kinyarwanda,kirundi,somali,name_source,translation_id,eheza_field_path,source_module,elm_construct,datatype
EHEZA-1344,Flank,Ibindo,Urubavu,Qaar,translation,PainFlank,NCDPainSymptom.PainFlank,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1345,Lower Back,Umugongo wo hasi,Lower Back,Dhinaca Dambe,translation,PainLowerBack,NCDPainSymptom.PainLowerBack,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1346,Feet,Ibirenge,Ibirenge,Cag,translation,PainFeet,NCDPainSymptom.PainFeet,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1347,NCD Group2 Symptom,,,,fallback,,NCDGroup2Symptom,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1348,Weakness of One Side of the Body,Kunanirwa igice kimwe cy'umubiri,Intege nke zuruhande rumwe rw'umubiri,,translation,WeaknessOfOneSideOfTheBody,NCDGroup2Symptom.WeaknessOfOneSideOfTheBody,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1349,Problems with Walking,Kunanirwa kugenda,Ingorane zo gutambuka,Dhibaato la xiriirta Socodka,translation,ProblemsWithWalking,NCDGroup2Symptom.ProblemsWithWalking,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1350,Problems with Talking,Kunanirwa kuvuga,Ingorane zo kuvuga,Dhibaato la xiriirta Hadalka,translation,ProblemsWithTalking,NCDGroup2Symptom.ProblemsWithTalking,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1351,Decreased Vision,Kutareba neza,Ipunguka ryo kubona,,translation,DecreasedVision,NCDGroup2Symptom.DecreasedVision,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1352,Blurry Vision,Kureba ibikezikezi,Ugukanura nabi,,translation,BlurryVision,NCDGroup2Symptom.BlurryVision,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1353,Increased Fatigue with Daily Activities,Kwiyongera ku munaniro,Kongereza uburuhe mu gukora ibikorwa vyari buri munsi,,translation,IncreasedFatigueWithDailyActivities,NCDGroup2Symptom.IncreasedFatigueWithDailyActivities,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1354,Short of Breath When Laying Down,Guhumeka nabi igihe aryamye,Ibura ry'impwemu mu gihe aryamye hasi,Neefsasho Cariiri ah markuu Jiifsado,translation,ShortOfBreathWhenLayingDown,NCDGroup2Symptom.ShortOfBreathWhenLayingDown,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1355,Short of Breath at Night,Guhumeka nabi nijoro,Ibura ry'impwemu mw'ijoro,Neefsasho Cariiri ah Habeenkii,translation,ShortOfBreathAtNight,NCDGroup2Symptom.ShortOfBreathAtNight,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1356,Kidney Problems,Ibibazo by'impyiko,Ingorane z'amafyigo,,translation,KidneyProblems,NCDGroup2Symptom.KidneyProblems,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1357,NCD Urine Dipstick Test,,,,fallback,,NCDUrineDipstickTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1358,NCD Vitals,,,,fallback,,NCDVitals,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1359,NCD Labs Results,,,,fallback,,NCDLabsResults,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1360,NCD Lipid Panel Test,,,,fallback,,NCDLipidPanelTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1361,Lipid Panel Test Value,,,,fallback,,LipidPanelTestValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1362,Unit Of Measurement,,,,fallback,,LipidPanelTestValue.unitOfMeasurement,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1363,Total Cholesterol Result,,,,fallback,,LipidPanelTestValue.totalCholesterolResult,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-1364,Ldl Cholesterol Result,,,,fallback,,LipidPanelTestValue.ldlCholesterolResult,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-1365,Hdl Cholesterol Result,,,,fallback,,LipidPanelTestValue.hdlCholesterolResult,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-1366,Triglycerides Result,,,,fallback,,LipidPanelTestValue.triglyceridesResult,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-1367,mmol/L,,,,translation,UnitMmolL,UnitOfMeasurement.UnitMmolL,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1368,mg/dL,,,,translation,UnitMgdL,UnitOfMeasurement.UnitMgdL,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1369,NCD Hb A1c Test,,,,fallback,,NCDHbA1cTest,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1370,Hb A1c Test Value,,,,fallback,,HbA1cTestValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1371,Hba1c Result,,,,fallback,,HbA1cTestValue.hba1cResult,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-1372,Child Scoreboard BCG Immunisation,,,,fallback,,ChildScoreboardBCGImmunisation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1373,Child Scoreboard DTP Immunisation,,,,fallback,,ChildScoreboardDTPImmunisation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1374,Child Scoreboard DTP Standalone Immunisation,,,,fallback,,ChildScoreboardDTPStandaloneImmunisation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1375,Child Scoreboard IPV Immunisation,,,,fallback,,ChildScoreboardIPVImmunisation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1376,Child Scoreboard MR Immunisation,,,,fallback,,ChildScoreboardMRImmunisation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1377,Child Scoreboard OPV Immunisation,,,,fallback,,ChildScoreboardOPVImmunisation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1378,Child Scoreboard PCV13 Immunisation,,,,fallback,,ChildScoreboardPCV13Immunisation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1379,Child Scoreboard Rotarix Immunisation,,,,fallback,,ChildScoreboardRotarixImmunisation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1380,Tuberculosis Diagnostics,,,,fallback,,TuberculosisDiagnostics,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1381,Tuberculosis Diagnostics Value,,,,fallback,,TuberculosisDiagnosticsValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1382,Tuberculosis Diagnosis,,,,fallback,,TuberculosisDiagnosis,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1383,Pulmonary (in the lungs),Igituntu cyo mu bihaha,Igituntu co mu mahaha,Saabley (ka baxsan sambabada),translation,TuberculosisPulmonary,TuberculosisDiagnosis.TuberculosisPulmonary,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1384,Extrapulmonary (outside the lungs),Igituntu gifata imyanya yo hanze y'ibihaha,Igituntu gifatira inyuma y'amahaha,Aan saabley ahayn (ka baxsan sambabada),translation,TuberculosisExtrapulmonary,TuberculosisDiagnosis.TuberculosisExtrapulmonary,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1385,Tuberculosis DOT,,,,fallback,,TuberculosisDOT,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1386,Tuberculosis DOT Value,,,,fallback,,TuberculosisDOTValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1387,Sign,,,,fallback,,TuberculosisDOTValue.sign,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1388,Tuberculosis DOT Sign,,,,fallback,,TuberculosisDOTSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1389,Meds already taken today,Imiti y'uyu munsi yafashwe,Umurwayi yamaze gufata umuti,Dawada waa la qaatay maanta,translation,DOTNegativeTakenToday,TuberculosisDOTSign.DOTNegativeTakenToday,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1390,Meds unavailable,Nta miti ihari,Nta miti ihari,Dawada lama heli karo,translation,DOTNegativeUnavailable,TuberculosisDOTSign.DOTNegativeUnavailable,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1391,Tuberculosis Follow up,Gukurikirana umurwayi w'igituntu,Gukurikirana umurwayi w'igituntu,Ka war qabka Qaaxada,translation,TuberculosisFollowUpLabel,TuberculosisFollowUp,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1392,Follow Up Value,,,,fallback,,FollowUpValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1393,Tuberculosis Health Education,,,,fallback,,TuberculosisHealthEducation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1394,Tuberculosis Health Education Value,,,,fallback,,TuberculosisHealthEducationValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1395,Tuberculosis Health Education Sign,,,,fallback,,TuberculosisHealthEducationSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1396,Tuberculosis Medication,,,,fallback,,TuberculosisMedication,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1397,Tuberculosis Medication Value,,,,fallback,,TuberculosisMedicationValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1398,Tuberculosis Prescribed Medication,,,,fallback,,TuberculosisPrescribedMedication,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1399,RHZE x 2 months (Initiation phase),Atangira afata imiti ya RHZE mu gihe cy'amezi abiri,Atangura afata RHZE mu kiringo c'amezi abiri,RHZE x 2 bil (Wejiga bilowga ah),translation,MedicationRHZE,TuberculosisPrescribedMedication.MedicationRHZE,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1400,RH x 4 months (Continuation phase),Akomeza afata imiti ya RH mu gihe cy'amezi 4,Akomeza afata imiti ya RH mu kiringo c'amezi ane,RH x 4 bil (Wejiga dhameystirka),translation,MedicationRH,TuberculosisPrescribedMedication.MedicationRH,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1401,"Other - include HIV dosing, Pediatric dosing, etc","Indi miti - harimo Iya Virusi iteera SIDA, imiti y'abana,...","Iyindi miti harimwo iyipfupfahaza umugera wa SIDA, iy'abana,...","Kale  - ku dar dooska HIV, dooska carruurta, iwm",translation,MedicationOther,TuberculosisPrescribedMedication.MedicationOther,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1402,Medication not Changed,,,,translation,TuberculosisMedicationsNotChanged,TuberculosisPrescribedMedication.TuberculosisMedicationsNotChanged,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1403,Tuberculosis Referral,,,,fallback,,TuberculosisReferral,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1404,Tuberculosis Symptom Review,,,,fallback,,TuberculosisSymptomReview,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1405,Tuberculosis Symptom Review Value,,,,fallback,,TuberculosisSymptomReviewValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1406,Tuberculosis Symptom,,,,fallback,,TuberculosisSymptom,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1407,Severe Fatigue,,,,translation,TuberculosisSymptomSevereFatigue,TuberculosisSymptom.TuberculosisSymptomSevereFatigue,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1408,Tuberculosis Treatment Review,,,,fallback,,TuberculosisTreatmentReview,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1409,HIV Diagnostics,,,,fallback,,HIVDiagnostics,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1410,HIV Diagnostics Value,,,,fallback,,HIVDiagnosticsValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1411,Positive Result Date,,,,fallback,,HIVDiagnosticsValue.positiveResultDate,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-1412,HIV Diagnosis Sign,,,,fallback,,HIVDiagnosisSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1413,HIV Result Positive Reported,,,,fallback,,HIVDiagnosisSign.HIVResultPositiveReported,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1414,HIV Result Positive Known,,,,fallback,,HIVDiagnosisSign.HIVResultPositiveKnown,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1415,HIV Result Date Estimated,,,,fallback,,HIVDiagnosisSign.HIVResultDateEstimated,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1416,HIV Test Run,,,,fallback,,HIVDiagnosisSign.HIVTestRun,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1417,No HIV Diagnosis Signs,,,,fallback,,HIVDiagnosisSign.NoHIVDiagnosisSigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1418,HIV Follow up,,,,translation,HIVFollowUpLabel,HIVFollowUp,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1419,HIV Health Education,,,,fallback,,HIVHealthEducation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1420,HIV Health Education Value,,,,fallback,,HIVHealthEducationValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1421,HIV Health Education Sign,,,,fallback,,HIVHealthEducationSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1422,HIV Medication,,,,fallback,,HIVMedication,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1423,HIV Medication Value,,,,fallback,,HIVMedicationValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1424,HIV Prescribed Medication,,,,fallback,,HIVPrescribedMedication,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1425,Dolutegravir + Lamivudine + Tenofovir (DTG-3TC-TDF),,,,translation,HIVMedicationDolutegravirLamivudineTenofovir,HIVPrescribedMedication.HIVMedicationDolutegravirLamivudineTenofovir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1426,Atazanavir + Ritonavir (ATZ/r),,,,translation,HIVMedicationAtazanavirRitonavir,HIVPrescribedMedication.HIVMedicationAtazanavirRitonavir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1427,Dolutegravir (DTG),,,,translation,HIVMedicationDolutegravir,HIVPrescribedMedication.HIVMedicationDolutegravir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1428,Abacavir + Lamivudine (ABC-3TC),,,,translation,HIVMedicationAbacavirLamivudine,HIVPrescribedMedication.HIVMedicationAbacavirLamivudine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1429,Lamivudine + Tenofovir (3TC-TDF),,,,translation,HIVMedicationLamivudineTenofovir,HIVPrescribedMedication.HIVMedicationLamivudineTenofovir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1430,Zidovudine (liquid) (AZT),,,,translation,HIVMedicationZidovudine,HIVPrescribedMedication.HIVMedicationZidovudine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1431,Lamivudine + Zidovudine + Nevirapine (3TC-AZT-NVP),,,,translation,HIVMedicationLamivudineZidovudineNevirapine,HIVPrescribedMedication.HIVMedicationLamivudineZidovudineNevirapine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1432,Efavirenz + Lamivudine + Tenofovir (EFV-3TC-TDF),,,,translation,HIVMedicationEfavirenzLamivudineTenofovir,HIVPrescribedMedication.HIVMedicationEfavirenzLamivudineTenofovir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1433,Lamivudine + Zidovudine (3TC-AZT),,,,translation,HIVMedicationLamivudineZidovudine,HIVPrescribedMedication.HIVMedicationLamivudineZidovudine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1434,Lopinavir + Ritonavir (LPV/r),,,,translation,HIVMedicationLopinavirRitonavir,HIVPrescribedMedication.HIVMedicationLopinavirRitonavir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1435,Darunavir + Ritonavir (DRV/r),,,,translation,HIVMedicationDarunavirRitonavir,HIVPrescribedMedication.HIVMedicationDarunavirRitonavir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1436,Darunavir + Cobicistat (DRV/c),,,,translation,HIVMedicationDarunavirCobicistat,HIVPrescribedMedication.HIVMedicationDarunavirCobicistat,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1437,Raltegravir (RAL),,,,translation,HIVMedicationRaltegravir,HIVPrescribedMedication.HIVMedicationRaltegravir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1438,Efavirenz (EFV),,,,translation,HIVMedicationEfavirenz,HIVPrescribedMedication.HIVMedicationEfavirenz,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1439,Nevirapine (tablet or liquid) (NVP),,,,translation,HIVMedicationNevirapine,HIVPrescribedMedication.HIVMedicationNevirapine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1440,Etravirine (ETR),,,,translation,HIVMedicationEtravirine,HIVPrescribedMedication.HIVMedicationEtravirine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1441,Tenofovir (TDF),,,,translation,HIVMedicationTenofovir,HIVPrescribedMedication.HIVMedicationTenofovir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1442,Lamivudine (3TC),,,,translation,HIVMedicationLamivudine,HIVPrescribedMedication.HIVMedicationLamivudine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1443,Abacavir (ABC),,,,translation,HIVMedicationAbacavir,HIVPrescribedMedication.HIVMedicationAbacavir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1444,Bactrim,,,,translation,HIVMedicationBactrim,HIVPrescribedMedication.HIVMedicationBactrim,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1445,Trimethoprim and Sulfamethoxazole tablets (Adults),,,,translation,HIVMedicationTrimethoprimSulfamethoxazole,HIVPrescribedMedication.HIVMedicationTrimethoprimSulfamethoxazole,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1446,Dispersible Co-trimoxazole tablets (Pediatrics),,,,translation,HIVMedicationCoTrimoxazoleTablets,HIVPrescribedMedication.HIVMedicationCoTrimoxazoleTablets,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1447,Co-trimoxazole Oral Suspension (Pediatrics),,,,translation,HIVMedicationCoTrimoxazoleOralSuspension,HIVPrescribedMedication.HIVMedicationCoTrimoxazoleOralSuspension,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1448,Medications not Changed,,,,translation,HIVMedicationsNotChanged,HIVPrescribedMedication.HIVMedicationsNotChanged,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1449,HIV Referral,,,,fallback,,HIVReferral,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1450,HIV Symptom Review,,,,fallback,,HIVSymptomReview,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1451,HIV Symptom Review Value,,,,fallback,,HIVSymptomReviewValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1452,HIV Symptom,,,,fallback,,HIVSymptom,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1453,Swollen lymph nodes,,Udusumbi tw'amatembabuzi turavyimvye,Qanjiro bararan,translation,HIVSymptomSwollenLymphNodes,HIVSymptom.HIVSymptomSwollenLymphNodes,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1454,Rash,,Ukwama uruherehere,Nabar,translation,HIVSymptomRash,HIVSymptom.HIVSymptomRash,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1455,Muscle and joint pain,,Ububabare mu nyama no mu ngingo,Murqo iyo kala goysyo xanuun,translation,HIVSymptomMuscleJointPain,HIVSymptom.HIVSymptomMuscleJointPain,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1456,Coughing up blood,,Ugukorora amaraso,Dhiig matagaya,translation,HIVSymptomCoughingUpBlood,HIVSymptom.HIVSymptomCoughingUpBlood,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1457,Hair loss,,Ukumyoka umushatsi,Timo daadasho,translation,HIVSymptomHairLoss,HIVSymptom.HIVSymptomHairLoss,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1458,Mouth ulcers,,Ibikomere vyo mu kanwa,Boogo afka ah,translation,HIVSymptomMouthUlcers,HIVSymptom.HIVSymptomMouthUlcers,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1459,HIV Treatment Review,,,,fallback,,HIVTreatmentReview,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1460,Aheza Distribution Reason,,,,fallback,,AhezaDistributionReason,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1461,Aheza Mother Value,,,,fallback,,AhezaMotherValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1462,Distribution Reason,,,,fallback,,AhezaMotherValue.distributionReason,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1463,Aheza Mother,Aheza igenewe umubyeyi,Aheza igenewe umuvyeyi,Aheza Hooyo,translation,AhezaMother,AhezaMother,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1464,Aheza Child,Aheza igenewe umwana,Aheza igenewe umwana,Aheza Ilmo,translation,AhezaChild,AhezaChild,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1465,Family Nutrition Muac Mother,,,,fallback,,FamilyNutritionMuacMother,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1466,Family Nutrition Muac Child,,,,fallback,,FamilyNutritionMuacChild,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1467,Stock Update,,,,fallback,,StockUpdate,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1468,Update Type,,,,fallback,,StockUpdate.updateType,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1469,Quantity,,,,fallback,,StockUpdate.quantity,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-1470,Date Recorded,,,,fallback,,StockUpdate.dateRecorded,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-1471,Date Expires,,,,fallback,,StockUpdate.dateExpires,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-1472,Batch Number,,,,fallback,,StockUpdate.batchNumber,client/src/elm/Backend/Measurement/Model.elm,record_field,Text
EHEZA-1473,Supplier,,,,fallback,,StockUpdate.supplier,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1474,Correction Reason,,,,fallback,,StockUpdate.correctionReason,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1475,Signature,,,,fallback,,StockUpdate.signature,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1476,Stock Update Type,,,,fallback,,StockUpdateType,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1477,Update Receiving Supplies,,,,fallback,,StockUpdateType.UpdateReceivingSupplies,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1478,Update Correction,,,,fallback,,StockUpdateType.UpdateCorrection,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1479,Stock Supplier,,,,fallback,,StockSupplier,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1480,AHEZA,,,,translation,SupplierAheza,StockSupplier.SupplierAheza,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1481,MOH (Ministry of Health),Minisiteri y'ubuzima,,,translation,SupplierMOH,StockSupplier.SupplierMOH,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1482,RBC (Rwanda Biomedical Center),RBC,,,translation,SupplierRBC,StockSupplier.SupplierRBC,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1483,UNICEF,,,,translation,SupplierUNICEF,StockSupplier.SupplierUNICEF,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1484,RWANDA MEDICAL SUPPLY (RMS)-Central Level,Ikigo k'igihugu gishinzwe ibijyanye n'imiti(RMS)-Ku rwego rw'intara,,,translation,SupplierRMSCentral,StockSupplier.SupplierRMSCentral,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1485,RWANDA MEDICAL SUPPLY (RMS)-District Level,Ikigo k'igihugu gishinzwe ibijyanye n'imiti(RMS)-Ku rwego rw'akarere,,,translation,SupplierRMSDistrict,StockSupplier.SupplierRMSDistrict,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1486,BUFMAR (Le Bureau des Formations Médicales agréées du Rwanda),,,,translation,SupplierBUFMAR,StockSupplier.SupplierBUFMAR,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1487,Stock Correction Reason,,,,fallback,,StockCorrectionReason,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1488,Error in input,Ikosa mu kwinjiza,Ikosa mu kwinjiza,Wax khaldan baa gelisay,translation,ReasonInputError,StockCorrectionReason.ReasonInputError,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1489,Expired stock,Ibiri mu bubiko byataye igihe,Ububiko bwataye igihe,,translation,ReasonExpiration,StockCorrectionReason.ReasonExpiration,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1490,Missing stock / unaccounted for,Hari ibibura mu bubiko / Ibitarabazwe,Ububiko bwabuze / Ibiri m'ububiko bidaharuye,Ka Maqan Keydka / Lama xisaabin,translation,ReasonMissing,StockCorrectionReason.ReasonMissing,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1491,Mother Measurement List,,,,fallback,,MotherMeasurementList,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1492,Attendances,,,,fallback,,MotherMeasurementList.attendances,client/src/elm/Backend/Measurement/Model.elm,record_field,N/A
EHEZA-1493,Family Plannings,,,,fallback,,MotherMeasurementList.familyPlannings,client/src/elm/Backend/Measurement/Model.elm,record_field,N/A
EHEZA-1494,Consents,,,,fallback,,MotherMeasurementList.consents,client/src/elm/Backend/Measurement/Model.elm,record_field,N/A
